src,tar,src_type,tar_type
_004550_,_079369_,net,cell
_079369_,_044076_,cell,net
_004521_,_079370_,net,cell
_004551_,_079370_,net,cell
_079370_,_066691_,cell,net
_066691_,_079371_,net,cell
_079371_,_044083_,cell,net
net231,_079372_,net,cell
_004528_,_079372_,net,cell
_079372_,_044100_,cell,net
_044100_,_079373_,net,cell
_079373_,_044103_,cell,net
_004532_,_079374_,net,cell
net405,_079374_,net,cell
_079374_,_044106_,cell,net
_044106_,_079375_,net,cell
_079375_,_044110_,cell,net
_004553_,_079376_,net,cell
_004551_,_079376_,net,cell
_079376_,_044104_,cell,net
_044104_,_079377_,net,cell
_079377_,_044109_,cell,net
_004545_,_079378_,net,cell
_004532_,_079378_,net,cell
_079378_,_044132_,cell,net
_044132_,_079379_,net,cell
_079379_,_044135_,cell,net
_004535_,_079380_,net,cell
_079380_,_004558_,cell,net
_004558_,_079381_,net,cell
_004550_,_079381_,net,cell
_079381_,_044137_,cell,net
_004556_,_079382_,net,cell
_004551_,_079382_,net,cell
_079382_,_044136_,cell,net
_044136_,_079383_,net,cell
_079383_,_065848_,cell,net
_004544_,_079384_,net,cell
_079384_,_004559_,cell,net
_004559_,_079385_,net,cell
_079385_,_004560_,cell,net
_004560_,_079386_,net,cell
_004550_,_079386_,net,cell
_079386_,_004561_,cell,net
_004561_,_079387_,net,cell
_079387_,_044160_,cell,net
_004534_,_079388_,net,cell
_079388_,_004562_,cell,net
_004562_,_079389_,net,cell
_079389_,_004563_,cell,net
_004563_,_079390_,net,cell
_004551_,_079390_,net,cell
_079390_,_004564_,cell,net
_004564_,_079391_,net,cell
_079391_,_044164_,cell,net
net141,_079392_,net,cell
_079392_,_004565_,cell,net
_004565_,_079393_,net,cell
_004551_,_079393_,net,cell
_079393_,_066816_,cell,net
_066816_,_079394_,net,cell
_079394_,_044223_,cell,net
_044225_,_079395_,net,cell
_079395_,_044193_,cell,net
_044224_,_079396_,net,cell
_079396_,_044230_,cell,net
_044228_,_079397_,net,cell
_079397_,_044229_,cell,net
_044305_,_079398_,net,cell
_079398_,_044307_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_1.coef\[13\],_079399_,net,cell
_079399_,_004566_,cell,net
_004504_,_079400_,net,cell
_004566_,_079400_,net,cell
_079400_,_064260_,cell,net
_064260_,_079401_,net,cell
_079401_,_070176_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[10\],_079402_,net,cell
_079402_,_004567_,cell,net
_004513_,_079403_,net,cell
_004567_,_079403_,net,cell
_079403_,_044326_,cell,net
_044326_,_079404_,net,cell
_079404_,_070175_,cell,net
_004547_,_079405_,net,cell
_004566_,_079405_,net,cell
_079405_,_064282_,cell,net
_004504_,_079406_,net,cell
_004567_,_079406_,net,cell
_079406_,_044331_,cell,net
_044331_,_079407_,net,cell
_079407_,_070179_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_1.coef\[16\],_079408_,net,cell
_079408_,_004568_,cell,net
_004509_,_079409_,net,cell
_004568_,_079409_,net,cell
_079409_,_004569_,cell,net
_004569_,_079410_,net,cell
_079410_,_070182_,cell,net
_004554_,_079411_,net,cell
_004566_,_079411_,net,cell
_079411_,_044318_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[24\],_079412_,net,cell
_079412_,_004570_,cell,net
_004509_,_079413_,net,cell
_004570_,_079413_,net,cell
_079413_,_004571_,cell,net
_004571_,_079414_,net,cell
_079414_,_070190_,cell,net
_004553_,_079415_,net,cell
_004566_,_079415_,net,cell
_079415_,_064337_,cell,net
_064337_,_079416_,net,cell
_079416_,_070203_,cell,net
_004521_,_079417_,net,cell
_004567_,_079417_,net,cell
_079417_,_044377_,cell,net
_044377_,_079418_,net,cell
_079418_,_044323_,cell,net
_004523_,_079419_,net,cell
_004568_,_079419_,net,cell
_079419_,_004572_,cell,net
_004572_,_079420_,net,cell
_079420_,_044322_,cell,net
_004526_,_079421_,net,cell
_004570_,_079421_,net,cell
_079421_,_004573_,cell,net
_004573_,_079422_,net,cell
_079422_,_044321_,cell,net
_004556_,_079423_,net,cell
_004566_,_079423_,net,cell
_079423_,_064368_,cell,net
_064368_,_079424_,net,cell
_079424_,_070208_,cell,net
_004538_,_079425_,net,cell
_004567_,_079425_,net,cell
_079425_,_004574_,cell,net
_004574_,_079426_,net,cell
_079426_,_044395_,cell,net
_004554_,_079427_,net,cell
_004568_,_079427_,net,cell
_079427_,_044333_,cell,net
_004562_,_079428_,net,cell
_079428_,_004575_,cell,net
_004575_,_079429_,net,cell
_004566_,_079429_,net,cell
_079429_,_044353_,cell,net
_044353_,_079430_,net,cell
_079430_,_064403_,cell,net
_004557_,_079431_,net,cell
_004568_,_079431_,net,cell
_079431_,_044351_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[26\],_079432_,net,cell
_079432_,_004576_,cell,net
_004549_,_079433_,net,cell
_004576_,_079433_,net,cell
_079433_,_044356_,cell,net
net411,_079434_,net,cell
_079434_,_004577_,cell,net
_004577_,_079435_,net,cell
_004566_,_079435_,net,cell
_079435_,_004578_,cell,net
_004578_,_079436_,net,cell
_079436_,_044418_,cell,net
_004557_,_079437_,net,cell
_004570_,_079437_,net,cell
_079437_,_044372_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[13\],_079438_,net,cell
_079438_,_004579_,cell,net
_004504_,_079439_,net,cell
_004579_,_079439_,net,cell
_079439_,_044378_,cell,net
_044378_,_079440_,net,cell
_079440_,_044382_,cell,net
_004507_,_079441_,net,cell
_079441_,_004580_,cell,net
_004580_,_079442_,net,cell
_079442_,_004581_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[28\],_079443_,net,cell
_079443_,_004582_,cell,net
_004581_,_079444_,net,cell
_004582_,_079444_,net,cell
_079444_,_044385_,cell,net
_004567_,_079445_,net,cell
net268,_079445_,net,cell
_079445_,_044422_,cell,net
_044422_,_079446_,net,cell
_079446_,_044417_,cell,net
_004523_,_079447_,net,cell
_004579_,_079447_,net,cell
_079447_,_004583_,cell,net
_004583_,_079448_,net,cell
_079448_,_044399_,cell,net
_004526_,_079449_,net,cell
_004582_,_079449_,net,cell
_079449_,_004584_,cell,net
_004584_,_079450_,net,cell
_079450_,_044398_,cell,net
_044414_,_079451_,net,cell
_079451_,_044409_,cell,net
net268,_079452_,net,cell
_004568_,_079452_,net,cell
_079452_,_044423_,cell,net
_044423_,_079453_,net,cell
_079453_,_044419_,cell,net
_004557_,_079454_,net,cell
_004576_,_079454_,net,cell
_079454_,_044424_,cell,net
_004521_,_079455_,net,cell
_004579_,_079455_,net,cell
_079455_,_044434_,cell,net
_044434_,_079456_,net,cell
_079456_,_044437_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[29\],_079457_,net,cell
_079457_,_004585_,cell,net
_004549_,_079458_,net,cell
_004585_,_079458_,net,cell
_079458_,_044432_,cell,net
fdct_zigzag.dct_mod.dct_block_3.dct_unit_3.coef\[30\],_079459_,net,cell
_079459_,_004586_,cell,net
_004513_,_079460_,net,cell
_004586_,_079460_,net,cell
_079460_,_044442_,cell,net
_044442_,_079461_,net,cell
_079461_,_044445_,cell,net
net268,_079462_,net,cell
_004570_,_079462_,net,cell
_079462_,_044454_,cell,net
_044454_,_079463_,net,cell
_079463_,_044483_,cell,net
_004557_,_079464_,net,cell
_004579_,_079464_,net,cell
_079464_,_044457_,cell,net
_004522_,_079465_,net,cell
_079465_,_004587_,cell,net
_004587_,_079466_,net,cell
_004585_,_079466_,net,cell
_079466_,_004588_,cell,net
_004588_,_079467_,net,cell
_079467_,_044465_,cell,net
_004504_,_079468_,net,cell
_004586_,_079468_,net,cell
_079468_,_044469_,cell,net
_044469_,_079469_,net,cell
_079469_,_044464_,cell,net
_004556_,_079470_,net,cell
_004579_,_079470_,net,cell
_079470_,_044487_,cell,net
_044487_,_079471_,net,cell
_079471_,_070279_,cell,net
_004557_,_079472_,net,cell
_004582_,_079472_,net,cell
_079472_,_044486_,cell,net
_004554_,_079473_,net,cell
_004585_,_079473_,net,cell
_079473_,_044495_,cell,net
_004547_,_079474_,net,cell
_004586_,_079474_,net,cell
_079474_,_044494_,cell,net
_044494_,_079475_,net,cell
_079475_,_044529_,cell,net
_004565_,_079476_,net,cell
_004576_,_079476_,net,cell
_079476_,_044516_,cell,net
_044516_,_079477_,net,cell
_079477_,_044519_,cell,net
_004575_,_079478_,net,cell
_004579_,_079478_,net,cell
_079478_,_044522_,cell,net
_044522_,_079479_,net,cell
_079479_,_044525_,cell,net
_004557_,_079480_,net,cell
_004585_,_079480_,net,cell
_079480_,_044520_,cell,net
_004498_,_079481_,net,cell
_079481_,_004589_,cell,net
_004589_,_079482_,net,cell
_079482_,_004590_,cell,net
_004590_,_079483_,net,cell
_004586_,_079483_,net,cell
_079483_,_004591_,cell,net
_004591_,_079484_,net,cell
_079484_,_044530_,cell,net
net158,_079485_,net,cell
_004579_,_079485_,net,cell
_079485_,_044550_,cell,net
_044550_,_079486_,net,cell
_079486_,_044553_,cell,net
_004553_,_079487_,net,cell
_004586_,_079487_,net,cell
_079487_,_044554_,cell,net
_044554_,_079488_,net,cell
_079488_,_044559_,cell,net
_004577_,_079489_,net,cell
_004582_,_079489_,net,cell
_079489_,_004592_,cell,net
_004592_,_079490_,net,cell
_079490_,_044580_,cell,net
net77,_079491_,net,cell
_004585_,_079491_,net,cell
_079491_,_044584_,cell,net
_004555_,_079492_,net,cell
_079492_,_004593_,cell,net
_004593_,_079493_,net,cell
_004586_,_079493_,net,cell
_079493_,_044583_,cell,net
_044583_,_079494_,net,cell
_079494_,_044619_,cell,net
_004560_,_079495_,net,cell
_004585_,_079495_,net,cell
_079495_,_004594_,cell,net
_004594_,_079496_,net,cell
_079496_,_044616_,cell,net
_004563_,_079497_,net,cell
_004586_,_079497_,net,cell
_079497_,_004595_,cell,net
_004595_,_079498_,net,cell
_079498_,_044620_,cell,net
_004545_,_079499_,net,cell
_079499_,_004596_,cell,net
net397,_079500_,net,cell
_004586_,_079500_,net,cell
_079500_,_004597_,cell,net
_004597_,_079501_,net,cell
_079501_,_044656_,cell,net
_044618_,_079502_,net,cell
_079502_,_044625_,cell,net
_044484_,_079503_,net,cell
_079503_,_044526_,cell,net
_044581_,_079504_,net,cell
_079504_,_044624_,cell,net
_044622_,_079505_,net,cell
_079505_,_044623_,cell,net
_044705_,_079506_,net,cell
_079506_,_044706_,cell,net
net854,_079507_,net,cell
_079507_,_004598_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[21\],_079508_,net,cell
_079508_,_004599_,cell,net
_004598_,_079509_,net,cell
_004599_,_079509_,net,cell
_079509_,_051959_,cell,net
_051959_,_079510_,net,cell
_079510_,_052473_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[10\],_079511_,net,cell
_079511_,_004600_,cell,net
_004504_,_079512_,net,cell
_004600_,_079512_,net,cell
_079512_,_056700_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[23\],_079513_,net,cell
_079513_,_004601_,cell,net
_004509_,_079514_,net,cell
_004601_,_079514_,net,cell
_079514_,_004602_,cell,net
_004602_,_079515_,net,cell
_079515_,_070324_,cell,net
_004526_,_079516_,net,cell
_004599_,_079516_,net,cell
_079516_,_004603_,cell,net
_004603_,_079517_,net,cell
_079517_,_052452_,cell,net
_004513_,_079518_,net,cell
_004600_,_079518_,net,cell
_079518_,_056685_,cell,net
_004589_,_079519_,net,cell
_079519_,_004604_,cell,net
_004604_,_079520_,net,cell
_004599_,_079520_,net,cell
_079520_,_004605_,cell,net
_004605_,_079521_,net,cell
_079521_,_051964_,cell,net
_004587_,_079522_,net,cell
_004600_,_079522_,net,cell
_079522_,_004606_,cell,net
_004606_,_079523_,net,cell
_079523_,_044752_,cell,net
_004526_,_079524_,net,cell
_004601_,_079524_,net,cell
_079524_,_004607_,cell,net
_004607_,_079525_,net,cell
_079525_,_070335_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[24\],_079526_,net,cell
_079526_,_004608_,cell,net
_004509_,_079527_,net,cell
_004608_,_079527_,net,cell
_079527_,_004609_,cell,net
_004609_,_079528_,net,cell
_079528_,_070334_,cell,net
_004537_,_079529_,net,cell
_079529_,_004610_,cell,net
_004610_,_079530_,net,cell
_004599_,_079530_,net,cell
_079530_,_044721_,cell,net
_044721_,_079531_,net,cell
_079531_,_070343_,cell,net
_004521_,_079532_,net,cell
_004600_,_079532_,net,cell
_079532_,_044722_,cell,net
_044722_,_079533_,net,cell
_079533_,_056765_,cell,net
_004502_,_079534_,net,cell
_079534_,_004611_,cell,net
_004611_,_079535_,net,cell
_004601_,_079535_,net,cell
_079535_,_044723_,cell,net
_004526_,_079536_,net,cell
_004608_,_079536_,net,cell
_079536_,_004612_,cell,net
_004612_,_079537_,net,cell
_079537_,_070344_,cell,net
_004610_,_079538_,net,cell
_004600_,_079538_,net,cell
_079538_,_044735_,cell,net
_044735_,_079539_,net,cell
_079539_,_056787_,cell,net
_004611_,_079540_,net,cell
_004608_,_079540_,net,cell
_079540_,_044736_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[26\],_079541_,net,cell
_079541_,_004613_,cell,net
_004509_,_079542_,net,cell
_004613_,_079542_,net,cell
_079542_,_004614_,cell,net
_004614_,_079543_,net,cell
_079543_,_070352_,cell,net
_004593_,_079544_,net,cell
_004599_,_079544_,net,cell
_079544_,_044749_,cell,net
_044749_,_079545_,net,cell
_079545_,_070357_,cell,net
_004507_,_079546_,net,cell
_079546_,_004615_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[13\],_079547_,net,cell
_079547_,_004616_,cell,net
_004615_,_079548_,net,cell
_004616_,_079548_,net,cell
_079548_,_051994_,cell,net
_051994_,_079549_,net,cell
_079549_,_070361_,cell,net
_044764_,_079550_,net,cell
_079550_,_044761_,cell,net
_004575_,_079551_,net,cell
_004599_,_079551_,net,cell
_079551_,_052593_,cell,net
_004593_,_079552_,net,cell
_004600_,_079552_,net,cell
_079552_,_044837_,cell,net
_044837_,_079553_,net,cell
_079553_,_056821_,cell,net
_004611_,_079554_,net,cell
_004613_,_079554_,net,cell
_079554_,_044771_,cell,net
_004525_,_079555_,net,cell
_079555_,_004617_,cell,net
_004617_,_079556_,net,cell
_004616_,_079556_,net,cell
_079556_,_052016_,cell,net
_052016_,_079557_,net,cell
_079557_,_070374_,cell,net
_004506_,_079558_,net,cell
_079558_,_004618_,cell,net
_004618_,_079559_,net,cell
_079559_,_004619_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[28\],_079560_,net,cell
_079560_,_004620_,cell,net
_004619_,_079561_,net,cell
_004620_,_079561_,net,cell
_079561_,_052403_,cell,net
_052403_,_079562_,net,cell
_079562_,_070373_,cell,net
_004552_,_079563_,net,cell
_004599_,_079563_,net,cell
_079563_,_052011_,cell,net
_052011_,_079564_,net,cell
_079564_,_044801_,cell,net
_004563_,_079565_,net,cell
_004600_,_079565_,net,cell
_079565_,_004621_,cell,net
_004621_,_079566_,net,cell
_079566_,_044865_,cell,net
_004555_,_079567_,net,cell
_079567_,_004622_,cell,net
_004622_,_079568_,net,cell
_004601_,_079568_,net,cell
_079568_,_004623_,cell,net
_004623_,_079569_,net,cell
_079569_,_070381_,cell,net
_004598_,_079570_,net,cell
_004616_,_079570_,net,cell
_079570_,_044791_,cell,net
_004617_,_079571_,net,cell
_004620_,_079571_,net,cell
_079571_,_052408_,cell,net
_004508_,_079572_,net,cell
_079572_,_004624_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[29\],_079573_,net,cell
_079573_,_004625_,cell,net
_004624_,_079574_,net,cell
_004625_,_079574_,net,cell
_079574_,_004626_,cell,net
_004626_,_079575_,net,cell
_079575_,_070389_,cell,net
net436,_079576_,net,cell
_079576_,_004627_,cell,net
net78,_079577_,net,cell
_004600_,_079577_,net,cell
_079577_,_045008_,cell,net
_045008_,_079578_,net,cell
_079578_,_044802_,cell,net
_004563_,_079579_,net,cell
_004601_,_079579_,net,cell
_079579_,_004628_,cell,net
_004628_,_079580_,net,cell
_079580_,_044803_,cell,net
_004622_,_079581_,net,cell
_004608_,_079581_,net,cell
_079581_,_004629_,cell,net
_004629_,_079582_,net,cell
_079582_,_070397_,cell,net
_004557_,_079583_,net,cell
_004613_,_079583_,net,cell
_079583_,_044815_,cell,net
_004554_,_079584_,net,cell
_004616_,_079584_,net,cell
_079584_,_044816_,cell,net
_004611_,_079585_,net,cell
_004620_,_079585_,net,cell
_079585_,_044817_,cell,net
fdct_zigzag.dct_mod.dct_block_1.dct_unit_3.coef\[30\],_079586_,net,cell
_079586_,_004630_,cell,net
_004624_,_079587_,net,cell
_004630_,_079587_,net,cell
_079587_,_004631_,cell,net
_004631_,_079588_,net,cell
_079588_,_070404_,cell,net
_044826_,_079589_,net,cell
_079589_,_044823_,cell,net
net397,_079590_,net,cell
_004601_,_079590_,net,cell
_079590_,_004632_,cell,net
_004632_,_079591_,net,cell
_079591_,_044831_,cell,net
_004563_,_079592_,net,cell
_004608_,_079592_,net,cell
_079592_,_004633_,cell,net
_004633_,_079593_,net,cell
_079593_,_044832_,cell,net
_044848_,_079594_,net,cell
_079594_,_044845_,cell,net
_004610_,_079595_,net,cell
_004616_,_079595_,net,cell
_079595_,_044851_,cell,net
_044851_,_079596_,net,cell
_079596_,_070416_,cell,net
_004521_,_079597_,net,cell
_004620_,_079597_,net,cell
_079597_,_044850_,cell,net
_044850_,_079598_,net,cell
_079598_,_052398_,cell,net
_004611_,_079599_,net,cell
_004625_,_079599_,net,cell
_079599_,_044849_,cell,net
_004526_,_079600_,net,cell
_004630_,_079600_,net,cell
_079600_,_004634_,cell,net
_004634_,_079601_,net,cell
_079601_,_070417_,cell,net
_004596_,_079602_,net,cell
_004608_,_079602_,net,cell
_079602_,_004635_,cell,net
_004635_,_079603_,net,cell
_079603_,_044864_,cell,net
_044881_,_079604_,net,cell
_079604_,_044878_,cell,net
_004610_,_079605_,net,cell
