src,tar,src_type,tar_type
_10054_/A,_10054_,pin,cell
_10054_,_10054_/Y,cell,pin
_10055_/A,_10055_,pin,cell
_10055_,_10055_/Y,cell,pin
_10056_/A,_10056_,pin,cell
_10056_,_10056_/Y,cell,pin
_10057_/A,_10057_,pin,cell
_10057_,_10057_/Y,cell,pin
_10058_/A,_10058_,pin,cell
_10058_,_10058_/Y,cell,pin
_10059_/A,_10059_,pin,cell
_10059_,_10059_/Y,cell,pin
_1005_/A,_1005_,pin,cell
_1005_,_1005_/Y,cell,pin
_10060_/A,_10060_,pin,cell
_10060_,_10060_/Y,cell,pin
_10061_/A,_10061_,pin,cell
_10061_,_10061_/Y,cell,pin
_10062_/A,_10062_,pin,cell
_10062_,_10062_/Y,cell,pin
_10063_/A,_10063_,pin,cell
_10063_,_10063_/Y,cell,pin
_10064_/A,_10064_,pin,cell
_10064_,_10064_/Y,cell,pin
_10065_/A,_10065_,pin,cell
_10065_,_10065_/Y,cell,pin
_10066_/A,_10066_,pin,cell
_10066_,_10066_/Y,cell,pin
_10067_/A,_10067_,pin,cell
_10067_,_10067_/Y,cell,pin
_10068_/A,_10068_,pin,cell
_10068_,_10068_/Y,cell,pin
_10069_/A,_10069_,pin,cell
_10069_,_10069_/Y,cell,pin
_1006_/A,_1006_,pin,cell
_1006_,_1006_/Y,cell,pin
_10070_/A,_10070_,pin,cell
_10070_,_10070_/Y,cell,pin
_10071_/A,_10071_,pin,cell
_10071_,_10071_/Y,cell,pin
_10072_/A,_10072_,pin,cell
_10072_,_10072_/Y,cell,pin
_10073_/A,_10073_,pin,cell
_10073_,_10073_/Y,cell,pin
_10074_/A,_10074_,pin,cell
_10074_,_10074_/Y,cell,pin
_10075_/A,_10075_,pin,cell
_10075_,_10075_/Y,cell,pin
_10076_/A,_10076_,pin,cell
_10076_,_10076_/Y,cell,pin
_10077_/A,_10077_,pin,cell
_10077_,_10077_/Y,cell,pin
_10078_/A,_10078_,pin,cell
_10078_,_10078_/Y,cell,pin
_10079_/A,_10079_,pin,cell
_10079_,_10079_/Y,cell,pin
_1007_/A,_1007_,pin,cell
_1007_,_1007_/Y,cell,pin
_10080_/A,_10080_,pin,cell
_10080_,_10080_/Y,cell,pin
_10081_/A,_10081_,pin,cell
_10081_,_10081_/Y,cell,pin
_10082_/A,_10082_,pin,cell
_10082_,_10082_/Y,cell,pin
_10083_/A,_10083_,pin,cell
_10083_,_10083_/Y,cell,pin
_10084_/A,_10084_,pin,cell
_10084_,_10084_/Y,cell,pin
_10085_/A,_10085_,pin,cell
_10085_,_10085_/Y,cell,pin
_10086_/A,_10086_,pin,cell
_10086_,_10086_/Y,cell,pin
_10087_/A,_10087_,pin,cell
_10087_,_10087_/Y,cell,pin
_10088_/A,_10088_,pin,cell
_10088_,_10088_/Y,cell,pin
_10089_/A,_10089_,pin,cell
_10089_,_10089_/Y,cell,pin
_1008_/A,_1008_,pin,cell
_1008_,_1008_/Y,cell,pin
_10090_/A,_10090_,pin,cell
_10090_,_10090_/Y,cell,pin
_10091_/A,_10091_,pin,cell
_10091_,_10091_/Y,cell,pin
_10092_/A,_10092_,pin,cell
_10092_,_10092_/Y,cell,pin
_10093_/A,_10093_,pin,cell
_10093_,_10093_/Y,cell,pin
_10094_/A,_10094_,pin,cell
_10094_,_10094_/Y,cell,pin
_10095_/A,_10095_,pin,cell
_10095_,_10095_/Y,cell,pin
_10096_/A,_10096_,pin,cell
_10096_,_10096_/Y,cell,pin
_10097_/A,_10097_,pin,cell
_10097_,_10097_/Y,cell,pin
_10098_/A,_10098_,pin,cell
_10098_,_10098_/Y,cell,pin
_10099_/A,_10099_,pin,cell
_10099_,_10099_/Y,cell,pin
_1009_/A,_1009_,pin,cell
_1009_,_1009_/Y,cell,pin
_100_/A,_100_,pin,cell
_100_,_100_/Y,cell,pin
_10100_/A,_10100_,pin,cell
_10100_,_10100_/Y,cell,pin
_10101_/A,_10101_,pin,cell
_10101_,_10101_/Y,cell,pin
_10102_/A,_10102_,pin,cell
_10102_,_10102_/Y,cell,pin
_10103_/A,_10103_,pin,cell
_10103_,_10103_/Y,cell,pin
_10104_/A,_10104_,pin,cell
_10104_,_10104_/Y,cell,pin
_10105_/A,_10105_,pin,cell
_10105_,_10105_/Y,cell,pin
_10106_/A,_10106_,pin,cell
_10106_,_10106_/Y,cell,pin
_10107_/A,_10107_,pin,cell
_10107_,_10107_/Y,cell,pin
_10108_/A,_10108_,pin,cell
_10108_,_10108_/Y,cell,pin
_10109_/A,_10109_,pin,cell
_10109_,_10109_/Y,cell,pin
_1010_/A,_1010_,pin,cell
_1010_,_1010_/Y,cell,pin
_10110_/A,_10110_,pin,cell
_10110_,_10110_/Y,cell,pin
_10111_/A,_10111_,pin,cell
_10111_,_10111_/Y,cell,pin
_10112_/A,_10112_,pin,cell
_10112_,_10112_/Y,cell,pin
_10113_/A,_10113_,pin,cell
_10113_,_10113_/Y,cell,pin
_10114_/A,_10114_,pin,cell
_10114_,_10114_/Y,cell,pin
_10115_/A,_10115_,pin,cell
_10115_,_10115_/Y,cell,pin
_10116_/A,_10116_,pin,cell
_10116_,_10116_/Y,cell,pin
_10117_/A,_10117_,pin,cell
_10117_,_10117_/Y,cell,pin
_10118_/A,_10118_,pin,cell
_10118_,_10118_/Y,cell,pin
_10119_/A,_10119_,pin,cell
_10119_,_10119_/Y,cell,pin
_1011_/A,_1011_,pin,cell
_1011_,_1011_/Y,cell,pin
_10120_/A,_10120_,pin,cell
_10120_,_10120_/Y,cell,pin
_10121_/A,_10121_,pin,cell
_10121_,_10121_/Y,cell,pin
_10122_/A,_10122_,pin,cell
_10122_,_10122_/Y,cell,pin
_10123_/A,_10123_,pin,cell
_10123_,_10123_/Y,cell,pin
_10124_/A,_10124_,pin,cell
_10124_,_10124_/Y,cell,pin
_10125_/A,_10125_,pin,cell
_10125_,_10125_/Y,cell,pin
_10126_/A,_10126_,pin,cell
_10126_,_10126_/Y,cell,pin
_10127_/A,_10127_,pin,cell
_10127_,_10127_/Y,cell,pin
_10128_/A,_10128_,pin,cell
_10128_,_10128_/Y,cell,pin
_10129_/A,_10129_,pin,cell
_10129_,_10129_/Y,cell,pin
_1012_/A,_1012_,pin,cell
_1012_,_1012_/Y,cell,pin
_10130_/A,_10130_,pin,cell
_10130_,_10130_/Y,cell,pin
_10131_/A,_10131_,pin,cell
_10131_,_10131_/Y,cell,pin
_10132_/A,_10132_,pin,cell
_10132_,_10132_/Y,cell,pin
_10133_/A,_10133_,pin,cell
_10133_,_10133_/Y,cell,pin
_10134_/A,_10134_,pin,cell
_10134_,_10134_/Y,cell,pin
_10135_/A,_10135_,pin,cell
_10135_,_10135_/Y,cell,pin
_10136_/A,_10136_,pin,cell
_10136_,_10136_/Y,cell,pin
_10137_/A,_10137_,pin,cell
_10137_,_10137_/Y,cell,pin
_10138_/A,_10138_,pin,cell
_10138_,_10138_/Y,cell,pin
_10139_/A,_10139_,pin,cell
_10139_,_10139_/Y,cell,pin
_1013_/A,_1013_,pin,cell
_1013_,_1013_/Y,cell,pin
_10140_/A,_10140_,pin,cell
_10140_,_10140_/Y,cell,pin
_10141_/A,_10141_,pin,cell
_10141_,_10141_/Y,cell,pin
_10142_/A,_10142_,pin,cell
_10142_,_10142_/Y,cell,pin
_10143_/A,_10143_,pin,cell
_10143_,_10143_/Y,cell,pin
_10144_/A,_10144_,pin,cell
_10144_,_10144_/Y,cell,pin
_10145_/A,_10145_,pin,cell
_10145_,_10145_/Y,cell,pin
_10146_/A,_10146_,pin,cell
_10146_,_10146_/Y,cell,pin
_10147_/A,_10147_,pin,cell
_10147_,_10147_/Y,cell,pin
_10148_/A,_10148_,pin,cell
_10148_,_10148_/Y,cell,pin
_10149_/A,_10149_,pin,cell
_10149_,_10149_/Y,cell,pin
_1014_/A,_1014_,pin,cell
_1014_,_1014_/Y,cell,pin
_10150_/A,_10150_,pin,cell
_10150_,_10150_/Y,cell,pin
_10151_/A,_10151_,pin,cell
_10151_,_10151_/Y,cell,pin
_10152_/A,_10152_,pin,cell
_10152_,_10152_/Y,cell,pin
_10153_/A,_10153_,pin,cell
_10153_,_10153_/Y,cell,pin
_10154_/A,_10154_,pin,cell
_10154_,_10154_/Y,cell,pin
_10155_/A,_10155_,pin,cell
_10155_,_10155_/Y,cell,pin
_10156_/A,_10156_,pin,cell
_10156_,_10156_/Y,cell,pin
_10157_/A,_10157_,pin,cell
_10157_,_10157_/Y,cell,pin
_10158_/A,_10158_,pin,cell
_10158_,_10158_/Y,cell,pin
_10159_/A,_10159_,pin,cell
_10159_,_10159_/Y,cell,pin
_1015_/A,_1015_,pin,cell
_1015_,_1015_/Y,cell,pin
_10160_/A,_10160_,pin,cell
_10160_,_10160_/Y,cell,pin
_10161_/A,_10161_,pin,cell
_10161_,_10161_/Y,cell,pin
_10162_/A,_10162_,pin,cell
_10162_,_10162_/Y,cell,pin
_10163_/A,_10163_,pin,cell
_10163_,_10163_/Y,cell,pin
_10164_/A,_10164_,pin,cell
_10164_,_10164_/Y,cell,pin
_10165_/A,_10165_,pin,cell
_10165_,_10165_/Y,cell,pin
_10166_/A,_10166_,pin,cell
_10166_,_10166_/Y,cell,pin
_10167_/A,_10167_,pin,cell
_10167_,_10167_/Y,cell,pin
_10168_/A,_10168_,pin,cell
_10168_,_10168_/Y,cell,pin
_10169_/A,_10169_,pin,cell
_10169_,_10169_/Y,cell,pin
_1016_/A,_1016_,pin,cell
_1016_,_1016_/Y,cell,pin
_10170_/A,_10170_,pin,cell
_10170_,_10170_/Y,cell,pin
_10171_/A,_10171_,pin,cell
_10171_,_10171_/Y,cell,pin
_10172_/A,_10172_,pin,cell
_10172_,_10172_/Y,cell,pin
_10173_/A,_10173_,pin,cell
_10173_,_10173_/Y,cell,pin
_10174_/A,_10174_,pin,cell
_10174_,_10174_/Y,cell,pin
_10175_/A,_10175_,pin,cell
_10175_,_10175_/Y,cell,pin
_10176_/A,_10176_,pin,cell
_10176_,_10176_/Y,cell,pin
_10177_/A,_10177_,pin,cell
_10177_,_10177_/Y,cell,pin
_10178_/A,_10178_,pin,cell
_10178_,_10178_/Y,cell,pin
_10179_/A,_10179_,pin,cell
_10179_,_10179_/Y,cell,pin
_1017_/A,_1017_,pin,cell
_1017_,_1017_/Y,cell,pin
_10180_/A1,_10180_,pin,cell
_10180_/A2,_10180_,pin,cell
_10180_/B,_10180_,pin,cell
_10180_,_10180_/Y,cell,pin
_10181_/A,_10181_,pin,cell
_10181_/B,_10181_,pin,cell
_10181_,_10181_/Y,cell,pin
_10182_/A,_10182_,pin,cell
_10182_/B,_10182_,pin,cell
_10182_/C,_10182_,pin,cell
_10182_,_10182_/Y,cell,pin
_10183_/A,_10183_,pin,cell
_10183_/B,_10183_,pin,cell
_10183_,_10183_/Y,cell,pin
_10184_/A,_10184_,pin,cell
_10184_/B,_10184_,pin,cell
_10184_,_10184_/Y,cell,pin
_10185_/A,_10185_,pin,cell
_10185_/B,_10185_,pin,cell
_10185_,_10185_/Y,cell,pin
_10186_/A,_10186_,pin,cell
_10186_/B,_10186_,pin,cell
_10186_,_10186_/Y,cell,pin
_10187_/A,_10187_,pin,cell
_10187_/B,_10187_,pin,cell
_10187_,_10187_/Y,cell,pin
_10188_/A1,_10188_,pin,cell
_10188_/A2,_10188_,pin,cell
_10188_/B,_10188_,pin,cell
_10188_,_10188_/Y,cell,pin
_10189_/A,_10189_,pin,cell
_10189_,_10189_/Y,cell,pin
_1018_/A,_1018_,pin,cell
_1018_,_1018_/Y,cell,pin
_10190_/A,_10190_,pin,cell
_10190_/B,_10190_,pin,cell
_10190_,_10190_/Y,cell,pin
_10191_/A,_10191_,pin,cell
_10191_,_10191_/Y,cell,pin
_10192_/A,_10192_,pin,cell
_10192_,_10192_/Y,cell,pin
_10193_/A1,_10193_,pin,cell
_10193_/A2,_10193_,pin,cell
_10193_/B1,_10193_,pin,cell
_10193_/B2,_10193_,pin,cell
_10193_,_10193_/Y,cell,pin
_10194_/A,_10194_,pin,cell
_10194_/B,_10194_,pin,cell
_10194_,_10194_/Y,cell,pin
_10195_/A,_10195_,pin,cell
_10195_,_10195_/Y,cell,pin
_10196_/A1,_10196_,pin,cell
_10196_/A2,_10196_,pin,cell
_10196_/B1,_10196_,pin,cell
_10196_/B2,_10196_,pin,cell
_10196_,_10196_/Y,cell,pin
_10197_/A,_10197_,pin,cell
_10197_/B,_10197_,pin,cell
_10197_,_10197_/Y,cell,pin
_10198_/A,_10198_,pin,cell
_10198_/B,_10198_,pin,cell
_10198_,_10198_/Y,cell,pin
_10199_/A,_10199_,pin,cell
_10199_,_10199_/Y,cell,pin
_1019_/A,_1019_,pin,cell
_1019_,_1019_/Y,cell,pin
_101_/A,_101_,pin,cell
_101_,_101_/Y,cell,pin
_10200_/A1,_10200_,pin,cell
_10200_/A2,_10200_,pin,cell
_10200_/B,_10200_,pin,cell
_10200_,_10200_/Y,cell,pin
_10201_/A,_10201_,pin,cell
_10201_/B,_10201_,pin,cell
_10201_/C,_10201_,pin,cell
_10201_,_10201_/Y,cell,pin
_10202_/A,_10202_,pin,cell
_10202_/B,_10202_,pin,cell
_10202_/C,_10202_,pin,cell
_10202_,_10202_/Y,cell,pin
_10203_/A1,_10203_,pin,cell
_10203_/A2,_10203_,pin,cell
_10203_/B,_10203_,pin,cell
_10203_,_10203_/Y,cell,pin
_10204_/A,_10204_,pin,cell
_10204_/B,_10204_,pin,cell
_10204_,_10204_/Y,cell,pin
_10205_/A,_10205_,pin,cell
_10205_/B,_10205_,pin,cell
_10205_/C,_10205_,pin,cell
_10205_,_10205_/Y,cell,pin
_10206_/A,_10206_,pin,cell
_10206_,_10206_/Y,cell,pin
_10207_/A1,_10207_,pin,cell
_10207_/A2,_10207_,pin,cell
_10207_/B1,_10207_,pin,cell
_10207_/B2,_10207_,pin,cell
_10207_,_10207_/Y,cell,pin
_10208_/A,_10208_,pin,cell
_10208_/B,_10208_,pin,cell
_10208_,_10208_/Y,cell,pin
_10209_/A1,_10209_,pin,cell
_10209_/A2,_10209_,pin,cell
_10209_/B1,_10209_,pin,cell
_10209_/B2,_10209_,pin,cell
_10209_,_10209_/Y,cell,pin
_1020_/A,_1020_,pin,cell
_1020_,_1020_/Y,cell,pin
_10210_/A,_10210_,pin,cell
_10210_/B,_10210_,pin,cell
_10210_,_10210_/Y,cell,pin
_10211_/A,_10211_,pin,cell
_10211_/B,_10211_,pin,cell
_10211_,_10211_/Y,cell,pin
_10212_/A1,_10212_,pin,cell
_10212_/A2,_10212_,pin,cell
_10212_/B,_10212_,pin,cell
_10212_,_10212_/Y,cell,pin
_10213_/A1,_10213_,pin,cell
_10213_/A2,_10213_,pin,cell
_10213_/B,_10213_,pin,cell
_10213_,_10213_/Y,cell,pin
_10214_/A,_10214_,pin,cell
_10214_/B,_10214_,pin,cell
_10214_,_10214_/Y,cell,pin
_10215_/A,_10215_,pin,cell
_10215_/B,_10215_,pin,cell
_10215_/C,_10215_,pin,cell
_10215_,_10215_/Y,cell,pin
_10216_/A1,_10216_,pin,cell
_10216_/A2,_10216_,pin,cell
_10216_/B,_10216_,pin,cell
_10216_,_10216_/Y,cell,pin
_10217_/A,_10217_,pin,cell
_10217_/B,_10217_,pin,cell
_10217_/C,_10217_,pin,cell
_10217_,_10217_/Y,cell,pin
_10218_/A,_10218_,pin,cell
_10218_/B,_10218_,pin,cell
_10218_,_10218_/Y,cell,pin
_10219_/A,_10219_,pin,cell
_10219_/B,_10219_,pin,cell
_10219_,_10219_/Y,cell,pin
_1021_/A,_1021_,pin,cell
_1021_,_1021_/Y,cell,pin
_10220_/A,_10220_,pin,cell
_10220_/B,_10220_,pin,cell
_10220_,_10220_/Y,cell,pin
_10221_/A,_10221_,pin,cell
_10221_,_10221_/Y,cell,pin
_10222_/A,_10222_,pin,cell
_10222_/B,_10222_,pin,cell
_10222_,_10222_/Y,cell,pin
_10223_/A1,_10223_,pin,cell
_10223_/A2,_10223_,pin,cell
_10223_/B,_10223_,pin,cell
_10223_,_10223_/Y,cell,pin
_10224_/A1,_10224_,pin,cell
_10224_/A2,_10224_,pin,cell
_10224_/B,_10224_,pin,cell
_10224_,_10224_/Y,cell,pin
_10225_/A,_10225_,pin,cell
_10225_,_10225_/Y,cell,pin
_10226_/A1,_10226_,pin,cell
_10226_/A2,_10226_,pin,cell
_10226_/B1,_10226_,pin,cell
_10226_/B2,_10226_,pin,cell
_10226_,_10226_/Y,cell,pin
_10227_/A,_10227_,pin,cell
_10227_,_10227_/Y,cell,pin
_10228_/A,_10228_,pin,cell
_10228_,_10228_/Y,cell,pin
_10229_/A,_10229_,pin,cell
_10229_,_10229_/Y,cell,pin
_1022_/A,_1022_,pin,cell
_1022_,_1022_/Y,cell,pin
_10230_/A,_10230_,pin,cell
_10230_,_10230_/Y,cell,pin
_10231_/A1,_10231_,pin,cell
_10231_/A2,_10231_,pin,cell
_10231_/B,_10231_,pin,cell
_10231_,_10231_/Y,cell,pin
_10232_/A1,_10232_,pin,cell
_10232_/A2,_10232_,pin,cell
_10232_/B,_10232_,pin,cell
_10232_/C,_10232_,pin,cell
_10232_,_10232_/Y,cell,pin
_10233_/A,_10233_,pin,cell
_10233_/B,_10233_,pin,cell
_10233_,_10233_/Y,cell,pin
_10234_/A,_10234_,pin,cell
_10234_/B,_10234_,pin,cell
_10234_,_10234_/Y,cell,pin
_10235_/A1,_10235_,pin,cell
_10235_/A2,_10235_,pin,cell
_10235_/B,_10235_,pin,cell
_10235_,_10235_/Y,cell,pin
_10236_/A1,_10236_,pin,cell
_10236_/A2,_10236_,pin,cell
_10236_/B,_10236_,pin,cell
_10236_,_10236_/Y,cell,pin
_10237_/A,_10237_,pin,cell
_10237_/B,_10237_,pin,cell
_10237_/C,_10237_,pin,cell
_10237_,_10237_/Y,cell,pin
_10238_/A,_10238_,pin,cell
_10238_/B,_10238_,pin,cell
_10238_/C,_10238_,pin,cell
_10238_,_10238_/Y,cell,pin
_10239_/A1,_10239_,pin,cell
_10239_/A2,_10239_,pin,cell
_10239_/B1,_10239_,pin,cell
_10239_/B2,_10239_,pin,cell
_10239_,_10239_/Y,cell,pin
_1023_/A,_1023_,pin,cell
_1023_,_1023_/Y,cell,pin
_10240_/A1,_10240_,pin,cell
_10240_/A2,_10240_,pin,cell
_10240_/B1,_10240_,pin,cell
_10240_/B2,_10240_,pin,cell
_10240_,_10240_/Y,cell,pin
_10241_/A1,_10241_,pin,cell
_10241_/A2,_10241_,pin,cell
_10241_/B,_10241_,pin,cell
_10241_/C,_10241_,pin,cell
_10241_,_10241_/Y,cell,pin
_10242_/A,_10242_,pin,cell
_10242_,_10242_/Y,cell,pin
_10243_/A1,_10243_,pin,cell
_10243_/A2,_10243_,pin,cell
_10243_/B1,_10243_,pin,cell
_10243_/B2,_10243_,pin,cell
_10243_,_10243_/Y,cell,pin
_10244_/A1,_10244_,pin,cell
_10244_/A2,_10244_,pin,cell
_10244_/B1,_10244_,pin,cell
_10244_/B2,_10244_,pin,cell
_10244_,_10244_/Y,cell,pin
_10245_/A,_10245_,pin,cell
_10245_/B,_10245_,pin,cell
_10245_,_10245_/Y,cell,pin
_10246_/A,_10246_,pin,cell
_10246_/B,_10246_,pin,cell
_10246_,_10246_/Y,cell,pin
_10247_/A,_10247_,pin,cell
_10247_/B,_10247_,pin,cell
_10247_,_10247_/Y,cell,pin
_10248_/A1,_10248_,pin,cell
_10248_/A2,_10248_,pin,cell
_10248_/B,_10248_,pin,cell
_10248_,_10248_/Y,cell,pin
_10249_/A1,_10249_,pin,cell
_10249_/A2,_10249_,pin,cell
_10249_/B1,_10249_,pin,cell
_10249_/B2,_10249_,pin,cell
_10249_,_10249_/Y,cell,pin
_1024_/A,_1024_,pin,cell
_1024_,_1024_/Y,cell,pin
_10250_/A,_10250_,pin,cell
_10250_,_10250_/Y,cell,pin
_10251_/A,_10251_,pin,cell
_10251_/B,_10251_,pin,cell
_10251_,_10251_/Y,cell,pin
_10252_/A1,_10252_,pin,cell
_10252_/A2,_10252_,pin,cell
_10252_/B1,_10252_,pin,cell
_10252_/B2,_10252_,pin,cell
_10252_,_10252_/Y,cell,pin
_10253_/A1,_10253_,pin,cell
_10253_/A2,_10253_,pin,cell
_10253_/B,_10253_,pin,cell
_10253_/C,_10253_,pin,cell
_10253_,_10253_/Y,cell,pin
_10254_/A1,_10254_,pin,cell
_10254_/A2,_10254_,pin,cell
_10254_/B,_10254_,pin,cell
_10254_,_10254_/Y,cell,pin
_10255_/A,_10255_,pin,cell
_10255_/B,_10255_,pin,cell
_10255_,_10255_/Y,cell,pin
_10256_/A,_10256_,pin,cell
_10256_/B,_10256_,pin,cell
_10256_,_10256_/Y,cell,pin
_10257_/A1,_10257_,pin,cell
_10257_/A2,_10257_,pin,cell
_10257_/B,_10257_,pin,cell
_10257_,_10257_/Y,cell,pin
_10258_/A1,_10258_,pin,cell
_10258_/A2,_10258_,pin,cell
_10258_/B,_10258_,pin,cell
_10258_,_10258_/Y,cell,pin
_10259_/A,_10259_,pin,cell
_10259_/B,_10259_,pin,cell
_10259_,_10259_/Y,cell,pin
_1025_/A,_1025_,pin,cell
_1025_,_1025_/Y,cell,pin
_10260_/A,_10260_,pin,cell
_10260_/B,_10260_,pin,cell
_10260_,_10260_/Y,cell,pin
_10261_/A,_10261_,pin,cell
_10261_/B,_10261_,pin,cell
_10261_,_10261_/Y,cell,pin
_10262_/A,_10262_,pin,cell
_10262_/B,_10262_,pin,cell
_10262_,_10262_/Y,cell,pin
_10263_/A1,_10263_,pin,cell
_10263_/A2,_10263_,pin,cell
_10263_/B,_10263_,pin,cell
_10263_,_10263_/Y,cell,pin
_10264_/A1,_10264_,pin,cell
_10264_/A2,_10264_,pin,cell
_10264_/B,_10264_,pin,cell
_10264_,_10264_/Y,cell,pin
_10265_/A1,_10265_,pin,cell
_10265_/A2,_10265_,pin,cell
_10265_/B,_10265_,pin,cell
_10265_,_10265_/Y,cell,pin
_10266_/A,_10266_,pin,cell
_10266_/B,_10266_,pin,cell
_10266_,_10266_/Y,cell,pin
_10267_/A,_10267_,pin,cell
_10267_/B,_10267_,pin,cell
_10267_,_10267_/Y,cell,pin
_10268_/A,_10268_,pin,cell
_10268_/B,_10268_,pin,cell
_10268_,_10268_/Y,cell,pin
_10269_/A,_10269_,pin,cell
_10269_/B,_10269_,pin,cell
_10269_,_10269_/Y,cell,pin
_1026_/A,_1026_,pin,cell
_1026_,_1026_/Y,cell,pin
_10270_/A,_10270_,pin,cell
_10270_,_10270_/Y,cell,pin
_10271_/A,_10271_,pin,cell
_10271_/B,_10271_,pin,cell
_10271_/C,_10271_,pin,cell
_10271_,_10271_/Y,cell,pin
_10272_/A1,_10272_,pin,cell
_10272_/A2,_10272_,pin,cell
_10272_/B,_10272_,pin,cell
_10272_,_10272_/Y,cell,pin
_10273_/A1,_10273_,pin,cell
_10273_/A2,_10273_,pin,cell
_10273_/B,_10273_,pin,cell
_10273_,_10273_/Y,cell,pin
_10274_/A1,_10274_,pin,cell
_10274_/A2,_10274_,pin,cell
_10274_/B,_10274_,pin,cell
_10274_,_10274_/Y,cell,pin
_10275_/A1,_10275_,pin,cell
_10275_/A2,_10275_,pin,cell
_10275_/B,_10275_,pin,cell
_10275_,_10275_/Y,cell,pin
_10276_/A1,_10276_,pin,cell
