net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
_000018_,2545,-1,1,2.1863766900458506e-15,0.2745526134967804,0.23082511685788631,27.124496459960938
_000019_,2885,-1,1,2.1424453262365063e-15,0.30504104495048523,0.1564033767208457,27.539749145507812
_000020_,2325,-1,1,2.0963222646761415e-15,0.22730527818202972,0.18801608216017485,26.6798038482666
_000021_,2880,-1,1,2.1881215779171945e-15,0.16855381429195404,0.3385679214261472,27.494232177734375
_000022_,2425,-1,1,2.0344435432638995e-15,0.24380935728549957,0.10963333956897259,26.81635284423828
_000023_,3505,-1,1,2.1758082599629587e-15,0.3811705410480499,0.11363818868994713,28.10248374938965
_000024_,7805,-1,1,3.1735889313895278e-15,0.9370604157447815,0.5555293373763561,33.847415924072266
_000025_,2085,-1,1,2.0702285677030256e-15,0.17405526340007782,0.21517353947274387,26.40110206604004
_000026_,2325,-1,1,2.0504346782751134e-15,0.2758505642414093,0.0935845822095871,26.6798038482666
_000027_,2545,-1,1,2.095248226899023e-15,0.3093806207180023,0.10486823134124279,27.124496459960938
_000028_,2085,-1,1,1.9600685447808148e-15,0.22522389888763428,0.05384461767971516,26.40110206604004
_000029_,4845,-1,1,2.559133443759366e-15,0.41290169954299927,0.4652312472462654,29.728723526000977
_000030_,12165,-1,1,4.065256703315867e-15,1.227795958518982,1.1564612528309226,39.129791259765625
_000031_,4385,-1,1,2.4492686118192733e-15,0.3762008845806122,0.39206862822175026,29.17411994934082
_000032_,10885,-1,1,3.389216838222634e-15,1.1668989658355713,0.5413187411613762,37.450660705566406
_000033_,2785,-1,1,2.2086434921632717e-15,0.22816824913024902,0.2994753853417933,27.234407424926758
_000034_,3345,-1,1,2.2828355315297495e-15,0.3286021053791046,0.27323350752703846,28.09435272216797
_000035_,4120,-1,1,2.5234125820659944e-15,0.28701481223106384,0.5553979988326319,29.02873992919922
_000036_,2620,-1,1,2.164246683749411e-15,0.31789544224739075,0.24935078294947743,27.040802001953125
_000037_,6080,-1,1,2.8661663699965784e-15,0.46170273423194885,0.7234649443998933,31.386505126953125
_000038_,5960,-1,1,2.706999985361549e-15,0.8270071744918823,0.19899215502664447,31.625167846679688
_000039_,12115,-1,1,3.991957013159322e-15,1.327809453010559,0.9831459042616189,38.72659683227539
_000040_,2545,-1,1,2.257430895859225e-15,0.192937970161438,0.38349281810224056,27.124496459960938
_000041_,4605,-1,1,2.598631860639255e-15,0.3275802731513977,0.5900523215532303,29.45001983642578
_000042_,4165,-1,1,2.43366287679906e-15,0.3608648180961609,0.3917989768087864,29.083621978759766
_000043_,6105,-1,1,2.715984887349549e-15,0.46212655305862427,0.5728588923811913,31.25318145751953
_000044_,3465,-1,1,2.2645815479999457e-15,0.33042672276496887,0.25315508618950844,28.064912796020508
_000045_,2545,-1,1,2.2685371918636232e-15,0.2288368046283722,0.35870116273872554,27.124496459960938
_000046_,2585,-1,1,2.3252346127375107e-15,0.28202569484710693,0.3622086215764284,27.162067413330078
_000047_,2085,-1,1,1.979461364108202e-15,0.2706093192100525,0.0278514064848423,26.40110206604004
_000048_,6425,-1,1,2.8122874512546796e-15,0.8281489610671997,0.3031396847218275,31.83442497253418
_000049_,2785,-1,1,2.3478887206700638e-15,0.15687738358974457,0.5100109726190567,27.234407424926758
_000050_,4605,-1,1,2.6795307068820922e-15,0.2849268913269043,0.7136055720038712,29.618812561035156
_000051_,3780,-1,1,2.4376028505532134e-15,0.38764089345932007,0.36896285600960255,28.613487243652344
_000052_,2545,-1,1,2.0640456507045428e-15,0.3511631190776825,0.03188150632195175,27.124496459960938
_000053_,6185,-1,1,2.8765412530510227e-15,0.5577699542045593,0.6377704795449972,31.555721282958984
_000054_,11025,-1,1,3.930310802291101e-15,1.0778446197509766,1.17146589839831,37.380462646484375
_000055_,11225,-1,1,3.557143661114641e-15,1.1733815670013428,0.7027613387908787,37.68552780151367
_000056_,2860,-1,1,2.1344827930158423e-15,0.272106409072876,0.18137669563293457,27.335487365722656
_000057_,11065,-1,1,3.37455152153211e-15,0.9654459357261658,0.7281055357307196,37.339813232421875
_000058_,6885,-1,1,2.909780519967176e-15,0.7730722427368164,0.4557081013917923,32.3890266418457
_000059_,6040,-1,1,2.7793209289475422e-15,0.5567757487297058,0.5415447764098644,31.380901336669922
_000060_,8300,-1,1,2.9022385386048236e-15,0.852239191532135,0.368998397141695,33.979522705078125
_000061_,11405,-1,1,3.591409108446393e-15,1.2084870338439941,0.7019213363528252,38.43242645263672
_000062_,1685,-1,1,1.920063602198468e-15,0.1838734745979309,0.05518997088074684,25.378299713134766
_000063_,2085,-1,1,1.9909924471356484e-15,0.23514419794082642,0.07484847749583423,26.40110206604004
_000064_,3465,-1,1,2.445370777954246e-15,0.4018523097038269,0.3625186800491065,28.23370361328125
_000065_,5545,-1,1,2.7393545263642953e-15,0.4501379132270813,0.6082171872258186,30.740222930908203
_000066_,2545,-1,1,2.2113177869359903e-15,0.32386133074760437,0.2064556411933154,27.124496459960938
_000067_,2765,-1,1,2.1939364591000952e-15,0.2302810698747635,0.2826537638902664,27.231605529785156
_000068_,6465,-1,1,3.071224576197372e-15,0.9567826986312866,0.4334421893581748,31.840028762817383
_000069_,9220,-1,1,3.464987535244557e-15,0.8404108881950378,0.9435788942500949,35.25752258300781
_000070_,2085,-1,1,2.0361613260809312e-15,0.21670956909656525,0.1384511988144368,26.40110206604004
_000071_,8745,-1,1,2.8585765312727062e-15,0.8482243418693542,0.32935212925076485,34.44145202636719
_000072_,10005,-1,1,3.324290492266171e-15,0.8837846517562866,0.7595054488629103,36.13470458984375
_000073_,2765,-1,1,2.155482433844171e-15,0.18550750613212585,0.28897481970489025,27.231605529785156
_000074_,4545,-1,1,2.513975999758871e-15,0.27812349796295166,0.5548521322198212,29.33286476135254
_000075_,4260,-1,1,2.3237016948612172e-15,0.3904196619987488,0.2522817701101303,28.9892520904541
_000076_,8320,-1,1,3.360016647915463e-15,0.7674965858459473,0.9115205828566104,34.151119232177734
_000077_,4195,-1,1,2.4824036936829143e-15,0.4683770537376404,0.3330262340605259,29.103179931640625
_000078_,2125,-1,1,2.0261002687334446e-15,0.2034309208393097,0.1416703276336193,26.43867301940918
_000079_,2860,-1,1,2.1638955885927742e-15,0.28189313411712646,0.20100215543061495,27.335487365722656
_000080_,2025,-1,1,2.058507961053631e-15,0.23475432395935059,0.14275352656841278,25.957015991210938
_000081_,2880,-1,1,2.2343293427722847e-15,0.1775212287902832,0.3758080545812845,27.494232177734375
_000082_,3225,-1,1,2.1723201782861655e-15,0.3315446376800537,0.15977599006146193,27.955001831054688
_000083_,3585,-1,1,2.37550559464058e-15,0.3777911961078644,0.3167135939002037,28.373056411743164
_000084_,2085,-1,1,2.038271073394305e-15,0.20910829305648804,0.1481630157213658,26.40110206604004
_000085_,10005,-1,1,3.1431419085839983e-15,1.089420199394226,0.37272212258540094,36.13470458984375
_000086_,6705,-1,1,2.776173566273782e-15,0.49539196491241455,0.5997812151908875,31.937089920043945
_000087_,3225,-1,1,2.2784307484457903e-15,0.27198660373687744,0.3254447113722563,27.786209106445312
_000088_,7225,-1,1,2.858377055013628e-15,0.5711849927902222,0.6061930060386658,32.6354866027832
_000089_,3345,-1,1,2.302532223926964e-15,0.4085906744003296,0.21294227056205273,28.09435272216797
_000090_,5580,-1,1,2.7055447827581663e-15,0.36314645409584045,0.6613990366458893,30.65750503540039
_000091_,3995,-1,1,2.577270113225975e-15,0.5136694312095642,0.38260060985339805,29.194305419921875
_000092_,10845,-1,1,3.6366427854121405e-15,0.583159327507019,1.3724818658083677,36.928524017333984
_000093_,8545,-1,1,3.2156796926044885e-15,0.5612120032310486,0.9734672475606203,33.98671340942383
_000094_,3925,-1,1,2.304717780689117e-15,0.34114494919776917,0.28257427364587784,28.619516372680664
_000095_,9180,-1,1,3.2107876538176212e-15,0.3842422068119049,1.2295454032719135,34.92109680175781
_000096_,1405,-1,1,1.966126947936051e-15,0.11901497840881348,0.16611173748970032,25.57059669494629
_000097_,11165,-1,1,3.206809987097315e-15,1.2083033323287964,0.3175060451030731,37.6451530456543
_000098_,2785,-1,1,2.307994951162044e-15,0.34797894954681396,0.279016490560025,27.403200149536133
_000099_,6040,-1,1,2.6255628496807317e-15,0.6292831301689148,0.3152791988104582,31.380901336669922
_000100_,1745,-1,1,1.9839120987295497e-15,0.1504729986190796,0.15243902569636703,25.985849380493164
_000101_,6620,-1,1,2.8699530307872787e-15,0.7029796838760376,0.4859726671129465,32.07485580444336
_000102_,15825,-1,1,4.3300209914191954e-15,1.3572136163711548,1.2918076887726784,43.52652359008789
_000103_,6305,-1,1,2.968199111789884e-15,0.37164050340652466,0.9155585616827011,32.48419189453125
_000104_,2205,-1,1,2.057095110097611e-15,0.2752174735069275,0.10087715089321136,26.709245681762695
_000105_,2915,-1,1,2.2335992003717515e-15,0.4008798897266388,0.1517189904116094,27.1988468170166
_000106_,2025,-1,1,2.0992394461464853e-15,0.24229873716831207,0.17594150640070438,26.125808715820312
_000107_,3005,-1,1,2.2775034591267836e-15,0.3088551163673401,0.28764691087417305,27.679100036621094
_000108_,5885,-1,1,2.6686804265860014e-15,0.5384145379066467,0.4492657920345664,30.97728157043457
_000109_,3125,-1,1,2.2657767114885215e-15,0.2578042149543762,0.32697223126888275,27.649660110473633
_000110_,6305,-1,1,2.886141524475203e-15,0.6058048605918884,0.5993378055281937,32.0273323059082
_000111_,1895,-1,1,2.080890806684826e-15,0.19607700407505035,0.20381374936550856,26.330162048339844
_000112_,10785,-1,1,3.3750838817394593e-15,0.718896210193634,0.9751875149086118,36.93296432495117
_000113_,5645,-1,1,2.7799041111317268e-15,0.4798818826675415,0.6190215293318033,30.698577880859375
_000114_,3780,-1,1,2.3054178534200227e-15,0.4208287298679352,0.20358953066170216,28.613487243652344
_000115_,8985,-1,1,3.473554638231324e-15,1.0565346479415894,0.7360208407044411,34.888946533203125
_000116_,2885,-1,1,2.24115007558005e-15,0.32166099548339844,0.23849014565348625,27.539749145507812
_000117_,6785,-1,1,2.908986638337362e-15,0.48340004682540894,0.7445865254849195,32.08368682861328
_000118_,3345,-1,1,2.3787421075320385e-15,0.20689457654953003,0.4908488327637315,27.925559997558594
_000119_,13625,-1,1,4.092950022009873e-15,1.8766560554504395,0.535294234752655,40.11146545410156
_000120_,5065,-1,1,2.7972111118265003e-15,0.39055484533309937,0.7256578775122762,30.173416137695312
_000121_,4605,-1,1,2.3630448929535218e-15,0.5718426704406738,0.11020266264677048,29.618812561035156
_000122_,2860,-1,1,2.246624873034628e-15,0.22592036426067352,0.3397056295652874,27.335487365722656
_000123_,6400,-1,1,2.9469178325065935e-15,0.6715152859687805,0.5944021604955196,31.76698875427246
_000124_,1405,-1,1,2.014060542421172e-15,0.12614873051643372,0.2069118358194828,25.57059669494629
_000125_,3045,-1,1,2.339122988457166e-15,0.2729116678237915,0.38521072268486023,27.72607421875
_000126_,15005,-1,1,4.1581220075210396e-15,1.3170297145843506,1.160091822501272,42.55919647216797
_000127_,9465,-1,1,3.3307245545335148e-15,0.7079036235809326,0.9418206010013819,35.264713287353516
_000128_,3685,-1,1,2.49045516536304e-15,0.30706384778022766,0.5023918347433209,28.509605407714844
_000129_,3485,-1,1,2.31055976692633e-15,0.25511434674263,0.3744453666731715,28.099679946899414
_000130_,20605,-1,1,6.209601924453065e-15,2.693955421447754,1.8346424156334251,33.3639030456543
_000131_,4085,-1,1,2.418278640894554e-15,0.3776395320892334,0.3596384786069393,28.778261184692383
_000132_,5965,-1,1,2.6424014411556736e-15,0.4893491268157959,0.4720514565706253,31.11102867126465
_000133_,2085,-1,1,2.032077992000455e-15,0.15094876289367676,0.200129522010684,26.40110206604004
_000134_,10685,-1,1,3.705390944026615e-15,0.9162102341651917,1.1081816013902426,37.29746627807617
_000135_,10005,-1,1,3.575005468389866e-15,1.4016733169555664,0.49233161751180887,36.13470458984375
_000136_,14285,-1,1,4.458904254123989e-15,1.481871485710144,1.2960313390940428,41.43175506591797
_000137_,4625,-1,1,2.7625323124164883e-15,0.2562106251716614,0.825322262942791,29.452821731567383
_000138_,9185,-1,1,3.4801627657693283e-15,1.0358418226242065,0.7633214667439461,35.16204833984375
_000139_,5545,-1,1,2.9272997024152366e-15,0.47310197353363037,0.773198589682579,30.73082160949707
_000140_,8580,-1,1,3.1756614092532222e-15,0.6511239409446716,0.927537351846695,34.748897552490234
_000141_,2785,-1,1,2.2592473580146117e-15,0.21706491708755493,0.36118288338184357,27.234407424926758
_000142_,6005,-1,1,2.949864871888328e-15,0.8730078339576721,0.395857036462985,31.285425186157227
_000143_,1865,-1,1,1.9849378556286747e-15,0.16303938627243042,0.14089840464293957,26.125200271606445
_000144_,3705,-1,1,2.4378582309868106e-15,0.2536906898021698,0.5031683053821325,28.34361457824707
_000145_,2325,-1,1,2.1071630158515757e-15,0.20534774661064148,0.22081506997346878,26.6798038482666
_000146_,2085,-1,1,2.0415781017786225e-15,0.12534131109714508,0.23523717187345028,26.40110206604004
_000147_,5185,-1,1,2.8555623645299018e-15,0.3634624779224396,0.8110999874770641,30.312767028808594
_000148_,11485,-1,1,3.923127115865437e-15,1.1184686422348022,1.123659238917753,37.93506622314453
_000149_,10505,-1,1,3.1068808516285153e-15,1.0799884796142578,0.3458925038576126,36.18101119995117
_000150_,8380,-1,1,3.082521878131376e-15,0.6739369034767151,0.8115853983908892,33.787776947021484
_000151_,2545,-1,1,2.167859067511214e-15,0.26409244537353516,0.22276704269461334,27.124496459960938
_000152_,2585,-1,1,2.274339579310552e-15,0.16052234172821045,0.4328173741232604,26.993276596069336
_000153_,5765,-1,1,2.8791551967262494e-15,0.4294736087322235,0.7686811909079552,30.869897842407227
_000154_,2545,-1,1,2.1297546551042688e-15,0.28408002853393555,0.16467464971356094,27.124496459960938
_000155_,2325,-1,1,2.166123285244053e-15,0.2198718786239624,0.26525140600278974,26.6798038482666
_000156_,5305,-1,1,2.772211569663e-15,0.6975521445274353,0.39365910622291267,30.452119827270508
_000157_,2125,-1,1,2.1019359755340694e-15,0.19792911410331726,0.22300687432289124,26.43867301940918
_000158_,10165,-1,1,3.5080225264374695e-15,1.0211600065231323,0.805862732231617,36.47509002685547
_000159_,5705,-1,1,2.9047228862391205e-15,0.36980098485946655,0.8539233696646988,30.393844604492188
_000160_,5860,-1,1,2.5724843770739882e-15,0.45155295729637146,0.5239324048161507,30.749515533447266
_000161_,1745,-1,1,2.0605601101265913e-15,0.24193264544010162,0.13762808963656425,25.985849380493164
_000162_,6385,-1,1,2.9618340827077417e-15,0.42454099655151367,0.8562932405620813,31.551279067993164
_000163_,7525,-1,1,3.0499409675734763e-15,0.47251978516578674,0.8964208017569035,33.045135498046875
_000164_,1405,-1,1,1.993731751687069e-15,0.12167812883853912,0.19105349015444517,25.57059669494629
_000165_,2355,-1,1,2.239572476715789e-15,0.23980700969696045,0.318764578551054,26.884765625
_000166_,3465,-1,1,2.4123542807032205e-15,0.3975227475166321,0.33383232611231506,28.23370361328125
_000167_,10105,-1,1,3.8827185620837236e-15,1.1964764595031738,1.00524328276515,36.27125549316406
_000168_,4165,-1,1,2.49509182371631e-15,0.3599115312099457,0.4541802331805229,28.898218154907227
_000169_,6105,-1,1,2.5408959773720336e-15,0.6918758749961853,0.16802002489566803,31.25318145751953
_000170_,7165,-1,1,2.6089169582012902e-15,0.4513891935348511,0.4765264205634594,32.154109954833984
_000171_,4755,-1,1,2.7564082642078398e-15,0.6213665008544922,0.4540419257245958,29.417261123657227
_000172_,4245,-1,1,2.5967213778267228e-15,0.7277681827545166,0.1879528664285317,29.548372268676758
_000173_,4165,-1,1,2.503580364397219e-15,0.4044715166091919,0.41810889914631844,28.898218154907227
_000174_,7805,-1,1,3.135218127120671e-15,0.8589875102043152,0.59522988460958,33.99395751953125
_000175_,5765,-1,1,2.820103024258995e-15,0.3892345428466797,0.7498692348599434,30.83793067932129
_000176_,3695,-1,1,2.3700898777340726e-15,0.43704622983932495,0.25204352545551956,28.52166175842285
_000177_,3505,-1,1,2.402290894015129e-15,0.4672263264656067,0.2540651857852936,28.27127456665039
_000178_,3320,-1,1,2.233902014650395e-15,0.38571348786354065,0.16718808468431234,28.058883666992188
_000179_,4240,-1,1,2.52296894855987e-15,0.44626888632774353,0.39570110011845827,29.1680908203125
_000180_,3985,-1,1,2.449660788073852e-15,0.37681981921195984,0.391841066069901,28.151317596435547
_000181_,5405,-1,1,2.680574674989583e-15,0.470327228307724,0.5292460713535547,30.419876098632812
_000182_,5085,-1,1,2.7798520186054707e-15,0.39074206352233887,0.7081100270152092,30.00742530822754
_000183_,9325,-1,1,3.4296563087069225e-15,0.6189576983451843,1.1296987077221274,35.135406494140625
_000184_,8465,-1,1,3.066123320272533e-15,0.7519524693489075,0.6331714820116758,34.15714645385742
_000185_,5525,-1,1,2.8785601560808033e-15,0.5845903754234314,0.6129697379656136,30.8914852142334
_000186_,7725,-1,1,3.1388652392333113e-15,0.46136701107025146,0.9964977672789246,33.19569778442383
_000187_,5720,-1,1,2.862636360188896e-15,0.5193790197372437,0.662256651208736,30.96845054626465
_000188_,2520,-1,1,2.186249211587289e-15,0.2803783118724823,0.22487093368545175,26.92023468017578
_000189_,3245,-1,1,2.3094673061826087e-15,0.354655921459198,0.27381105348467827,27.789011001586914
_000190_,3565,-1,1,2.3889785006996067e-15,0.3544806241989136,0.3534987047314644,28.370254516601562
_000191_,10195,-1,1,3.4151407050898256e-15,1.1831088066101074,0.551033228635788,36.72361755371094
_000192_,7105,-1,1,2.7785232356694655e-15,0.5875811576843262,0.5099414512515068,32.49613571166992
_000193_,4165,-1,1,2.2304719547304886e-15,0.5438767671585083,0.005595874506980181,28.898218154907227
_000194_,5645,-1,1,2.6725456496825596e-15,0.5751514434814453,0.4163936338154599,31.194299697875977
_000195_,11205,-1,1,3.0039712189765646e-15,1.1697458028793335,0.1532250940799713,37.481964111328125
_000196_,4145,-1,1,2.6149001871824578e-15,0.3835192620754242,0.5503795072436333,29.064208984375
_000197_,14555,-1,1,4.420762784025601e-15,1.0323727130889893,1.7073887034202926,42.4432373046875
_000198_,5265,-1,1,2.35054522775089e-15,0.6511155366897583,0.018429309129714966,30.446514129638672
_000199_,7285,-1,1,2.7539649976714847e-15,0.7148144245147705,0.3581504747271538,32.29878616333008
_000200_,3465,-1,1,2.3051876722166064e-15,0.20502905547618866,0.4191567972302437,28.064912796020508
_000201_,4465,-1,1,2.432146476065238e-15,0.3680916726589203,0.38305421033874154,29.3078670501709
_000202_,4845,-1,1,2.53773887381938e-15,0.37076789140701294,0.48597144335508347,29.728723526000977
_000203_,3225,-1,1,2.2214544419740193e-15,0.35658809542655945,0.18386645568534732,27.786209106445312
_000204_,5865,-1,1,2.83215587958195e-15,0.6328603625297546,0.5182962128892541,31.49245262145996
_000205_,6225,-1,1,2.665439043255096e-15,0.6388258934020996,0.34561309800483286,31.56132698059082
_000206_,4145,-1,1,2.4496116601629113e-15,0.39605820178985596,0.37255382165312767,29.064208984375
_000207_,5545,-1,1,2.7630612844920487e-15,0.5097237825393677,0.572336511220783,30.562028884887695
_000208_,3780,-1,1,2.481788536004971e-15,0.3375678062438965,0.4632200049236417,28.613487243652344
_000209_,4085,-1,1,2.5394920202619596e-15,0.2129920870065689,0.6454988047480583,28.778261184692383
_000210_,2085,-1,1,2.0598214973965856e-15,0.20320910215377808,0.17561100679449737,26.40110206604004
_000211_,3800,-1,1,2.3302551887741238e-15,0.30279624462127686,0.3464593687094748,28.434648513793945
_000212_,3925,-1,1,2.3796130691600527e-15,0.37505555152893066,0.3235571216791868,28.619516372680664
_000213_,10205,-1,1,3.692932783438399e-15,0.8852463364601135,1.1266863122582436,36.58599853515625
_000214_,2025,-1,1,2.083276051464294e-15,0.2058921903371811,0.196384459733963,25.957015991210938
_000215_,2765,-1,1,2.116074861247875e-15,0.21727734804153442,0.2177972779609263,27.231605529785156
_000216_,4145,-1,1,2.5437847832386444e-15,0.3987073302268982,0.4640770796686411,28.895416259765625
_000217_,1865,-1,1,2.0994287580101967e-15,0.1921788603067398,0.22625006549060345,26.29399299621582
_000218_,3540,-1,1,2.38205019470754e-15,0.4186874330043793,0.3663614019751549,28.150009155273438
_000219_,3080,-1,1,2.208280538545373e-15,0.3744973838329315,0.23678265325725079,27.59540557861328
_000220_,4920,-1,1,2.552046742606163e-15,0.3685435950756073,0.5865030684508383,29.813819885253906
_000221_,6260,-1,1,2.917599904619754e-15,0.5177330374717712,0.8028664588928223,31.472026824951172
_000222_,2160,-1,1,2.0808829716300638e-15,0.1848045438528061,0.2990790158510208,26.48619842529297
_000223_,5840,-1,1,2.674149083051712e-15,0.43614912033081055,0.6409990265965462,30.92302703857422
_000224_,9060,-1,1,2.7183561560853876e-15,0.960982084274292,0.16037441045045853,34.80525207519531
_000225_,3540,-1,1,2.0182220152910324e-15,0.42122122645378113,0.0,28.150009155273438
_000226_,1700,-1,1,1.9110812413093096e-15,0.09705213457345963,0.2170295414980501,25.762802124023438
_000227_,4700,-1,1,2.6540443325321576e-15,0.399906188249588,0.5731385815888643,29.55390167236328
_000228_,2085,-1,1,2.075637084829481e-15,0.24730366468429565,0.1473326738923788,26.40110206604004
